,label,title,description
11239,1,Denver's Rodney White Suspended by NBA (AP),AP - Denver Nuggets forward Rodney White was suspended without pay for one game by the NBA on Thursday for pleading guilty to unlawful possession of a weapon.
11240,2,IBM Halts Pension Plan for New Hires," SAN FRANCISCO (Reuters) - IBM &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=IBM.N target=/stocks/quickinfo/fullquote""&gt;IBM.N&lt;/A&gt; will offer future  employees a 401(k) pension plan instead of a fixed pension, the  company said on Thursday, backing away from a controversial  policy that reduced retirement payouts and stirred employee  ire."
11241,3,Shrimp Imports Tightened to Save Turtles (AP),AP - Sea turtles stand to gain protection from accidental killings through a new federal policy announced Thursday to require stricter documentation on imports of shrimp and shrimp products.
11242,2,America West won #39;t bid for ATA,"ATA Airlines Inc. #39;s future will fall to one of three bidders Friday while a fourth contender, America West Airlines canceled its buyout interest Thursday."
11243,2,"Sun Capital, TDR Buy HHG Units for 1.03 Bln Pounds (Update3)","Sun Capital Partners Inc. and TDR Capital LLP, private equity buyout firms, agreed to pay 1.03 billion pounds (\$1.98 billion) for HHG Plc #39;s UK-based life insurance units, their first investment in the industry."
11244,3,Space Telescopes Spy Dusty Debris of Planets,"Planet-building is dusty work, and now two space telescopes have captured images of cosmic construction materials: disks of dust circling stars about the same size as our sun."
11245,1,English league sets standard for European elite,"HAVING produced only one European Cup finalist in the last 19 seasons, England can suddenly claim pre-eminence in the games elite club competition with four teams through to the first knock-out round."
11246,2,Bio of outgoing Harley-Davidson Inc. CEO,Education: Bleustein holds a master #39;s degree and doctorate in engineering mechanics from Columbia University and a bachelor #39;s degree in mechanical engineering from Cornell University.
11247,2,America West declines to bid for ATA,"America West Holdings Corp., of Phoenix, the parent company of America West Airlines, declined to bid for bankrupt ATA #39;s assets Thursday, America West said."
11248,0,US marine charged with desertion,A US marine who turned up in Lebanon after disappearing from Iraq is charged with desertion.
11249,2,Bankrupt US Airways hopes for profitability by 2007,"ALEXANDRIA, VA. The former chief financial officer for US Airways is offering a bleak outlook for the carrier. Dave Davis told a bankruptcy court in Virginia the airline doesn #39;t expect to turn a profit until 2007."
11250,0,Bush Taps Nicholson for Veterans Affairs (AP),"AP - President Bush announced Thursday he was keeping the heads of the Transportation, Interior, Housing and Labor departments, ending the major shake-up that will put new faces on three-fifths of his Cabinet in his second term."
11251,2,Nextel Said to Be in Talks With Sprint,"Nextel Communications is in advanced talks to merge with the Sprint Corporation, a deal that would form the third largest cellphone company in the nation."
11252,0,"To Pay Debt, Transit Agency Goes to Market","The M.T.A., in an effort to raise more than \$1 billion, wants to sell or lease many of its 14,000 properties."
11253,2,EU moves to bar  #39;protective #39; mergers,"Neelie Kroes, the EU #39;s controversial new competition commissioner, yesterday signalled to the French authorities that she would block any attempt to protect France #39;s energy market by engineering a merger between its state-owned electricity and gas groups."
11254,2,"Dollar Gains, Oil Prices Slide"," SINGAPORE (Reuters) - The dollar staged a broad-based rally  Monday and oil prices slid, boosting shares in some Asian power  and exporter companies, but many investors struggled for  direction on the first trading day of 2005."
11255,1,"Injuries Are Plentiful, but Nothing to Be Alarmed About",The operative word in the National Football League this season is ouch.
11256,1,Unheralded McDonald one up on favorite Els in the Alfred Dunhill,"MALELANE, South Africa (Sports Network) -- Unheralded Bruce McDonald, a 23-year-old from Zimbabwe, posted a 6-under-par 66 on Thursday to take a one-shot lead over tournament favorite Ernie Els after the opening round of the Alfred Dunhill Championship."
11257,2,Stern Stance for Europe #39;s New Antitrust Chief,"Talking tough in her first public appearance since becoming Europe #39;s competition commissioner, Neelie Kroes blocked a merger in Portugal #39;s energy industry on Thursday and "
11258,3,Cisco Buys Routing Software Startup BCN Systems,Cisco Systems on Thursday agreed to buy up the remaining portion of routing software startup BCN Systems that it didn #39;t already own.
11259,2,Paris cuts Air France KLM stake,"France is selling almost half its stake in Air France KLM, in a deal set to raise at least 700 million euros (\$933 million), sources close to the operation said."
11260,2,America West won #39;t bid for ATA Airlines,"America West Airlines, which has been considering a bid for ATA Airlines for more than a month and was widely expected to make an offer by Friday #39;s deadline, Thursday said it will not make an offer."
11261,0,Unicef Report Says Children in Deprivation Reach a Billion,"over half the children in the world - suffer extreme deprivation because of war, HIV/AIDS or poverty, according to a report released yesterday by the United Nations Children #39;s Fund."
11262,3,Quik Drop and NuMarkets Services Sell eBay for You,"Quik Drop and NuMarkets Services Sell eBay for You\\After cleaning out my parent's garage the other month, I was thinking about selling off some of their junk on eBay. Unfortunately, I was overwhelmed over the amount of trinkets and toys that we had pulled out of the garage. So overwhelmed ..."
11263,3,Cellphones Aloft: The Inevitable Is Closer,Federal regulators plan next week to begin considering rules that would end the official ban on cellphone use in commercial flights.
11264,1,NHL players #39; new offer includes 24 salary cut,"The NHL Players #39; Association is offering to cut player salaries by 24 per cent in a bid to end the lockout, but is not offering the salary cap the league has said it wants."
11265,0,Some Venezuelan TV Channels Alter Programs,"Some Venezuelan television channels began altering their programs Thursday, citing fears of penalties under a new law restricting violence and sexual content over the airwaves."
11266,0,Kenya #39;s anti-graft drive dismal - survey,"Nairobi - Kenya #39;s government had missed its best chance to stamp out rampant corruption and faced a tough task to regain credibility, Transparency International said yesterday on International Anti-corruption Day."
11267,1,"Buy Now, Buy Often, but Make a Good Deal",Baseball's winter meeting will run through the weekend and could lead to any number of trades and free-agent signings.
11268,2,Honda Moves To Prevent Engine Fires,Honda Motor Co. has acknowledged a problem with oil filters on CR-V sport-utility vehicles and is taking steps to prevent engine fires caused by oil leaks.
11269,3,Yahoo to Release Desktop Search Tool,"The competition between two leading Internet search engines is heating up anew as Yahoo Inc. plans to announce today that it soon will offer a free, high-speed way to search for information "
11270,2,Dollar in Broad Rally at Start of 2005," SINGAPORE (Reuters) - The euro and Swiss franc both fell  about 1 percent and the Japanese yen shed half a percent in  Asia Monday as the dollar rallied broadly in thin trade.   Holidays in Japan, Australia, New Zealand and London kept  volume low, exaggerating moves, and dealers said there was  nothing particular behind the dollar's rise.  ""It seems to be position-squaring across the board in somewhat  thin markets. There is no major news or intervention or  anything like that,"" said David Simmonds, markets strategist  with the Royal Bank of Scotland."
11271,1,Players speak their minds to union leaders,Don Fehr is always quick to say what #39;s said in baseball union meetings is confidential. That edict didn #39;t change this week when the executive board held what turns out to be a historic session on steroids.
11272,1,NCAA Game Summary - TCU at Kansas,Kansas shot 37-of-66 for 56 percent...TCU turned the ball over 23 times and had only 11 assists...Chinweze exited the game with 10 points.
11273,3,Md. Hepatitis C May Be From Medical Tests (AP),"AP - A company that makes substances used in some common medical tests has suspended operations at a nuclear pharmacy in Maryland as state and federal health officials investigate several cases of hepatitis C in the Baltimore area, authorities said Thursday."
11274,3,Cisco Buys BCN Systems,Cisco Systems Inc. (Nasdaq: CSCO - message board) announced late Thursday that it is buying routing software startup BCN Systems Inc.
11275,2,Jangled jingle bells,"As traditional as fruitcake, and less palatable, are the perennial holiday season snowball fights over displays, music, school programs and other expressions of angst that disrupt what we long to remember as  quot;the most wonderful time of the year."
